City,State,Year,Filename,Training Accuracy,Training Confusion Matrix,Validation Accuracy,Validation Confusion Matrix
Delhi,Delhi,2024,Delhi_Delhi_W,0.996821202,"[[0, 0, 0], [0, 38040, 106], [0, 72, 17778]]",0.996522747,"[[0, 0, 0], [0, 9381, 34], [0, 14, 4375]]"
Delhi,Delhi,2019,Delhi_Delhi_NW,0.996721253,"[[0, 0, 0], [0, 41791, 94], [0, 89, 13840]]",0.996926596,"[[0, 0, 0], [0, 10508, 25], [0, 18, 3440]]"
Delhi,Delhi,2024,Delhi_Delhi_NW,0.997294925,"[[0, 0, 0], [0, 39669, 81], [0, 70, 16001]]",0.996844521,"[[0, 1, 0], [0, 9926, 20], [0, 23, 3974]]"
Ahmedabad,Gujarat,2019,Gujarat_Ahmedabad_C,0.997986816,"[[0, 0, 0], [0, 54376, 7], [0, 106, 1641]]",0.997650744,"[[0, 0, 0], [0, 13612, 4], [0, 29, 402]]"
Ahmedabad,Gujarat,2024,Gujarat_Ahmedabad_C,0.997777114,"[[100, 0, 0], [0, 48919, 28], [0, 91, 4396]]",0.997257634,"[[27, 0, 0], [0, 12337, 6], [0, 31, 1091]]"
Ahmedabad,Gujarat,2019,Gujarat_Ahmedabad_N,0.997563292,"[[3, 3, 0], [1, 52447, 9], [0, 123, 3227]]",0.997552724,"[[0, 0, 0], [0, 13029, 5], [0, 29, 830]]"
Ahmedabad,Gujarat,2024,Gujarat_Ahmedabad_N,0.997365049,"[[1590, 0, 0], [2, 48437, 26], [0, 118, 5236]]",0.996560808,"[[407, 0, 0], [1, 11952, 3], [0, 43, 1260]]"
Ahmedabad,Gujarat,2019,Gujarat_Ahmedabad_NE,0.998242089,"[[0, 0, 0], [0, 48221, 32], [0, 66, 7429]]",0.99856084,"[[0, 0, 0], [0, 12043, 10], [0, 10, 1834]]"
Ahmedabad,Gujarat,2024,Gujarat_Ahmedabad_NE,0.998607016,"[[823, 0, 0], [0, 44383, 11], [0, 66, 9994]]",0.998258851,"[[219, 0, 0], [1, 11082, 1], [0, 22, 2459]]"
Ahmedabad,Gujarat,2019,Gujarat_Ahmedabad_E,0.99792347,"[[0, 1, 0], [0, 55268, 2], [0, 114, 959]]",0.998431708,"[[0, 0, 0], [0, 13750, 0], [0, 22, 256]]"
Ahmedabad,Gujarat,2024,Gujarat_Ahmedabad_E,0.997801491,"[[441, 0, 0], [0, 52829, 27], [0, 96, 2554]]",0.997110438,"[[94, 0, 0], [1, 13393, 10], [0, 30, 661]]"
Ahmedabad,Gujarat,2019,Gujarat_Ahmedabad_SE,0.998476894,"[[0, 0, 0], [0, 53125, 0], [0, 85, 2597]]",0.998936246,"[[0, 0, 0], [0, 13425, 0], [0, 15, 661]]"
